basepk,topic,procedural_score,error
3147597,alleviate unemployment and focus DREE aims,0.5,
3147616,unemployment benefit application forms,0.25,
3147632,committee to solve unemployment,0.25,
3147646,student summer employment programs,0.0,
3147727,visa status for cuban visitors,0.0,
3147735,provincial involvement in fishery policy,0.0,
3147741,Panama Canal treaty,0.0,
3147773,national park campground operations and policy,0.0,
3147815,prohibition of immoral or indecent goods,0.25,
3147830,introduction of a bill,0.25,
3147848,amendments to criminal code and post office act,0.0,
3147874,Vessel Traffic Management Centre operations,0.5,
3147918,tax system and food prices,0.0,
3147921,government action on unemployment,0.0,
3147955,criticism of government actions,0.75,
3147973,Canadian TV manufacturing industry,0.25,
3147981,bank president meeting on loan terms,0.0,
3147986,publication of statement,0.75,
3148021,market share quota for aged Cheddar cheese,0.0,
3148033,farm disaster aid interest-free loan program,0.0,
3148053,Transport Canada cost-recovery options,0.0,
3148071,Canadian travel expenditures and aircraft use,0.1,
3148076,Acadian history exhibit development,0.0,
3148078,federal disaster assistance payments to Nova Scotia,0.0,
3148097,Canadian agricultural productivity and world prices,0.1,
3148103,soybean tariffs and Canadian agricultural policy,0.25,
3148127,minister's biblical interpretation of farm policy,0.25,
3148173,native land claims settlement policy,0.75,
3148259,minister misleading the house on tax cuts,0.75,
3148273,RCMP and employment department co-operation,0.25,
3148279,landed immigrant status for medical operations,0.25,
3148401,funding for hockey cultural exchange program,0.0,
3148486,order of business,0.75,
3148492,unanimous consent for question period,0.75,
3148510,recognition of members,1.0,
3148511,ministerial statements and questions,0.5,
3148564,motion for immediate budget,0.75,
3148594,Crown corporation borrowing and government cash requirements,0.0,
3148596,government debt program,0.0,
3148615,economic statement and fiscal position,0.0,
3148662,capital outflow and unemployment,0.0,
3148698,federal strategy conference,0.25,
3148720,Canadian cattle industry imports,0.0,
3148725,St. Patrick's day greetings,1.0,
3148887,national heritage day and Sir John A. Macdonald,0.25,
3148932,unemployment rate for women,0.25,
3148971,Canadian contribution to UN peacekeeping,0.0,
3148984,youth exchange programs for national unity,0.25,
3148990,Soviet emigration policy,0.0,
3148999,recruiting women to public service,0.0,
3149027,Hall report railway grain costs,0.25,
3149039,Indian land claims in British Columbia,0.0,
3149040,Nishga land claims negotiations,0.0,
3149055,review of Standing Order 43 implementation,0.75,
3149091,Sherbrooke employment registrations,0.0,
3149139,mail interception and civil liberties,0.25,
3149159,tax exemption for volunteer firefighters,0.0,
3149197,Farm Credit Corporation management and operations,0.25,
3149213,Canada's position on Middle East policy,0.0,
3149227,deferral of CNR service changes in Newfoundland,0.5,
3149245,"opposition to ""The Three Faces of Jesus"" film",0.75,
3149279,GATT negotiations and Canadian trade policy,0.0,
3149289,government information policy,0.25,
3149298,ministerial absences and public engagement,0.25,
3149301,minister's deferral of budget presentation,0.25,
3149335,western canada farmer payments,0.25,
3149356,postal workers' pay cheques,0.25,
3149365,distribution of top secret intelligence documents,0.0,
3149381,adjournment for consultation,0.75,
3149442,expenditure on multicultural activities,0.25,
3149466,Photo Centre employment agency contracts,0.0,
3149476,highway paving in Yukon and Northwest Territories,0.0,
3149509,aid to foreign countries violating human rights,0.0,
3149542,pipeline agency administration costs,0.25,
3149551,northern pipeline Canadian content and financing,0.25,
3149558,pipeline financial guarantees and Canadian content,0.25,
3149579,veto power over international contracts,0.0,
3149590,Canadian content in Northern Pipeline legislation,0.25,
3149652,job creation programs and tax cuts,0.25,
3149662,preferential student job placements,0.75,
3149689,economic stimulus measures in Bill C-11,0.0,
3149692,tax cuts and job creation,0.0,
3149706,Saskatchewan budget job creation measures,0.0,
3149714,dairy policy announcement timing,0.25,
3149753,Crown corporation borrowings,0.0,
3149755,government debt and balance of payments,0.25,
3149772,commitment of troops to Lebanon,0.0,
3149778,Bank Act and caisses populaires,0.25,
3149783,budget and Bank Act consultations,0.25,
3149799,RCMP agent citizenship application,0.25,
3149832,invitation to reception for Northwest Territories member,0.25,
3149836,question of privilege regarding convention,0.75,
3149837,intimidation of Northwest Territories member of parliament,0.5,
3149841,question of privilege regarding nominating conventions,0.75,
3149876,reopening Old Boundary Bay Airport,0.0,
3149885,Canada Student Loans collection contract,0.0,
3149942,Northern Pipeline Agency foreign ownership control,0.0,
3149955,pipeline regulatory cost limits,0.25,
3149973,Yukon Indian land claims and pipeline inquiry,0.25,
3150015,electronic devices in offices investigation,0.25,
3150024,budget date announcement,0.25,
3150034,Canadian dollar and international finance,0.25,
3150045,Canada's economic performance vs OECD,0.0,
3150064,Canadian economic performance 1965-1975,0.25,
3150089,Post Office deficits and management,0.25,
3150110,Planned Parenthood Federation funding,0.25,
3150121,inquiry into lost summonses,0.0,
3150293,division on motion No. 3,1.0,
3150306,adjournment proceedings,1.0,
3150343,money supply and inflation,0.25,
3150360,payment of grain stabilization plan,0.75,
3150379,compensation for private businessmen in The Pas,0.75,
3150423,monetary policy debate,0.25,
3150430,Canadian economic policy independence,0.25,
3150448,decline in the dollar,0.25,
3150456,public sector wage restraint agreement,0.0,
3150457,prices and wages control,0.25,
3150466,Indian self-government recommendations,0.0,
3150476,Quebec government treaty with France,0.25,
3150505,agricultural chemical pricing,0.0,
3150512,Security Council members' appearances,0.25,
3150539,correction to Hansard,0.75,
3150560,CBC program costs and administration,0.25,
3150590,changing committee reference,0.75,
3150662,old age security and receiver general cheques,0.25,
3150673,Northern Pipeline debate and party tactics,0.75,
3150768,CBC radio service to Churchill,0.25,
3150813,equality of opportunity and health expenditures,0.25,
3150829,circumstances of FLQ kidnappings,0.25,
3150836,government's attitude to a problem,0.25,
3150845,neutron bomb acceptance policy,0.0,
3150885,capital gains tax deferral for farmers,0.0,
3150936,western grain stabilization payment and dairy policy,0.25,
3150941,grain stabilization program payments,0.0,
3150944,farm support payment figures,0.25,
3150972,science and technology policy,0.0,
3150980,information not readily available,0.75,
3150993,adjournment motion on economic confidence,0.75,
3151023,Anti-Inflation Act,0.25,
3151035,anti-inflation act decontrol and economic policy,0.25,
3151143,budget debate and job creation statistics,0.25,
3151144,unemployment and job creation,0.25,
3151147,farm debt and government performance,0.25,
3151157,budget debate and floating Canadian dollar,0.25,
3151170,budget debate before election,0.25,
3151194,grain stabilization payments,0.25,
3151251,dissolution and budget timing,0.5,
3151475,government takeover of Inco operations,0.5,
3151480,genocide in Cambodia and UN resolution,0.25,
3151507,interest rates and foreign exchange,0.0,
3151526,distribution of top secret government documents,0.25,
3151586,gasoline rebates for farmers,0.0,
3151588,oil price war in Ontario,0.0,
3151593,lottery advertising by Crown agencies,0.0,
3151610,GATT negotiations and trade agreements,0.25,
3151623,point of order on Standing Order 43 motion,0.75,
3151652,Department of Regional Economic Expansion spending,0.0,
3151668,response to order paper questions,0.75,
3151675,order of business for Bill C-8,0.75,
3151694,Canada Labour Code health and safety committees,0.25,
3151746,amendments to Atomic Energy Control Act,0.25,
3151882,fishing fleet expansion and upgrading,0.0,
3151948,refugee status appeal procedures,0.25,
3151958,white bean producers crop insurance,0.0,
3151998,anti-dumping duty on steel beams,0.0,
3152004,anti-dumping duties on industry relief,0.25,
3152009,budget leak and question of privilege,0.5,
3152072,Special ARDA assistance to Einarsson's Trailer Court,0.0,
3152073,ARDA Programme funding and employment,0.0,
3152076,Special ARDA assistance to Pikwitonei Local Fur Council I,0.0,
3152080,Special ARDA assistance to Red Sucker Lake Trappers' Association,0.0,
3152099,ARDA Programme Cormorant Fishermen's Co-op employment,0.0,
3152101,ARDA Programme Indian Rice Producers employment,0.0,
3152102,Special ARDA assistance to Indian Rice Producers Co-op Ltd,0.0,
3152108,Special ARDA assistance to Tri-Star Construction,0.0,
3152136,Special ARDA assistance to Fisher Bay Fishermen's Association,0.0,
3152146,Special ARDA assistance to Grand Rapids Fishermen's Co-op Ltd,0.0,
3152172,government information provision,0.25,
3152319,unemployment and job creation measures,0.0,
3152334,Canadian economic competitiveness and job creation,0.0,
3152344,distribution of top secret document,0.25,
3152362,small business incentives in budget,0.25,
3152368,Canadian manufacturing performance compared to other countries,0.0,
3152385,economic growth and unemployment,0.0,
3152387,textile and footwear industry recovery,0.0,
3152411,provincial sales tax reduction,0.0,
3152433,budget consultation with provincial finance ministers,0.0,
3152438,budget secrecy and sales taxes,0.25,
3152470,Planned Parenthood Federation grants,0.0,
3152476,Crown Assets missing items policy,0.0,
3152487,isolation equipment training manuals,0.0,
3152496,Farm Credit Act debate agreement,0.75,
3152535,Royal Canadian Legion membership eligibility,0.25,
3152554,postal workers' right to strike legislation,0.5,
3152590,saccharin sale restrictions,0.0,
3152635,Canadian dollar market intervention,0.0,
3152637,Economic Council of Canada monitoring,0.25,
3152643,Anti-Inflation Board agreement expiration,0.0,
3152651,interest rates and Saskatchewan oil policy,0.0,
3152654,education for federal public servants' children,0.0,
3152683,UN communications troop assistance,0.0,
3152698,federal tax cut proposal to provinces,0.0,
3152761,government electronic device purchasing,0.25,
3152764,buy in Canada campaign,0.0,
3152802,employee qualifications and employment history,0.0,
3152808,women in senior government positions,0.0,
3152902,sales tax rollback in Newfoundland,0.0,
3152937,opposition fiscal policies,0.75,
3152974,income and federal sales tax reduction,0.5,
3152992,Canadian dollar exchange rate policy,0.0,
3153009,provincial tax flexibility,0.0,
3153034,capital punishment for murder of police officers,0.25,
3153078,crop insurance pay-out percentage,0.0,
3153085,airport radar priority at Victoria,0.0,
3153261,economic policy and tax cuts,0.25,
3153276,budget and Canadian energy policy,0.25,
3153389,sales tax agreement co-operation,0.25,
3153429,federal-provincial sales tax responsibility,0.25,
3153456,new constitution and federal-provincial jurisdiction,0.25,
3153457,federal-provincial relations on policy,0.0,
3153464,domestic interest rates and dollar value,0.25,
3153544,treaty implementation by Canada,0.0,
3153548,mortgage data for single-family dwellings,0.0,
3153581,devaluation of the Canadian dollar,0.25,
3153587,unemployment and sales tax in Atlantic Canada,0.25,
3153604,federal payments to Quebec,0.25,
3153606,decentralization and federal taxation powers,0.25,
3153674,foreign ownership of Canadian economy,0.25,
3153736,citizenship courts and voting rights,0.25,
3153799,sales tax reduction impact on Quebec,0.0,
3153800,regional economic development programs,0.25,
3153809,federal-provincial fiscal relations,0.5,
3153835,parliamentary conduct,0.75,
3153918,oil and gas prices and reserves,0.25,
3153993,Atlantic Canada development and assistance,0.25,
3154025,provincial participation in occupational health centre,0.0,
3154041,allowances for governors of a centre,0.25,
3154143,textile trade negotiations at Geneva,0.0,
3154149,unemployment insurance program,0.25,
3154164,government expenditure restraint,0.25,
3154194,Young Canada Works program funding,0.25,
3154204,provincial funding for second language education,0.0,
3154207,foreign affairs consultations,0.25,
3154241,parliamentary committee appeal procedures,0.5,
3154243,Speaker ruling on committee procedure and questioning officials,0.75,
3154259,Crown's financial interest in Pop Shoppes of America,0.0,
3154366,agricultural income stabilization programs,0.0,
3154392,amendment to bill,0.75,
3154536,Law of the Sea conference progress,0.25,
3154549,federal-provincial relations in Quebec,0.25,
3154570,child pornography and Criminal Code changes,0.25,
3154650,Canadian industry and trade policy,0.25,
3154761,spouse's allowance and guaranteed annual income,0.0,
3154775,small business policy,0.25,
3154805,inquiry into northern air safety,0.0,
3154842,ministerial accountability for departmental figures,0.25,
3154854,auto parts industry investment and deficit,0.0,
3154902,Canadian National Railways financial statements,0.0,
3154916,answers to order paper questions,0.75,
3154933,budget measures and unemployment,0.25,
3155042,sales tax reduction for Atlantic provinces,0.25,
3155189,federal subsidies for shipbuilding industry,0.0,
3155206,political travel expenses,0.25,
3155213,Commonwealth Games in Edmonton,0.0,
3155225,Perth-Wilmot constituency incomes,0.25,
3155234,US federal highway-use tax on Canadian truckers,0.0,
3155259,unemployment rate forecast,0.0,
3155260,unemployment rate prediction,0.0,
3155280,R&D policy and technology imports,0.0,
3155367,employment of Lionel Orlikow,0.25,
3155384,distribution of collector coins,0.25,
3155410,Export Development Act capital increase,0.0,
3155434,Export Development Corporation loans to Poland,0.25,
3155454,financing of exports and banking system,0.25,
3155460,age of retirement,0.5,
3155462,order of business,0.75,
3155494,VIA Rail summer travel schedule changes,0.25,
3155504,CDC investment in United States,0.0,
3155506,CDC investment in Canada vs other countries,0.0,
3155520,ministerial responsibility for national revenue investigation,0.25,
3155525,election timing and poll results,0.5,
3155531,forestry service reforestation programs,0.0,
3155625,misrepresentation of the Leader of the Opposition,0.75,
3155638,parliamentary secretaries answering questions,0.5,
3155639,parliamentary secretaries and acting ministers,0.5,
3155642,chamber temperature and working conditions,0.75,
3155666,toy and electrical product safety regulations,0.0,
3155694,Export Development Corporation bill lobbying,0.5,
3155735,Export Development Corporation credit limits,0.25,
3155744,Export Development Corporation powers,0.25,
3155760,Export Development Corporation financing,0.25,
3155776,Export Development Corporation loans to foreign countries,0.25,
3155791,student employment and transportation grants,0.25,
3155826,Air Canada bilingualism and official languages,0.75,
3155841,ministerial action on departmental deficits,0.0,
3155863,McDonald inquiry evidence procedures,0.25,
3155894,federal-provincial fiscal relations,0.25,
3155918,Crown counsel selection for minister,0.0,
3156070,federal-provincial transportation funding,0.5,
3156096,ferry and transport improvements,0.0,
3156105,Hall commission report on transportation,0.25,
3156120,radar installation at Victoria International Airport,0.25,
3156159,tax concessions for mining industry,0.25,
3156193,missing documents for McDonald commission,0.25,
3156206,RCMP document destruction policy,0.25,
3156245,housing policy and provincial consultation,0.25,
3156268,domestic textile market share,0.0,
3156278,federal-provincial fiscal relations,0.0,
3156309,referral of estimates to committee,0.75,
3156312,examination of estimates by standing committees,0.25,
3156325,royal consent for financial administration bill,0.75,
3156326,ministerial bill summaries,0.25,
3156336,Unemployment Insurance Commission fraud squad,0.0,
3156337,Special Investigation Division of former UIC,0.0,
3156365,Canadian aid policy and development assistance,0.25,
3156512,surveillance of political parties,0.0,
3156515,RCMP security operations and instructions,0.25,
3156518,RCMP security and intelligence investigations,0.25,
3156523,ministerial direction to security service,0.25,
3156581,skim milk powder for animal feed,0.25,
3156703,parliamentary procedure on amendments,0.75,
3156713,Auditor General's report on government spending,0.25,
3156743,postal rates and Post Office service,0.25,
3156745,postal rates comparison to pony express,0.0,
3156794,Department of Indian Affairs funding and administration,0.25,
3156841,tribute to retiring Lieutenant Colonel Currie,0.25,
3156843,tribute to Sergeant-at-Arms David Currie,0.75,
3156870,Canadian dollar exchange rate,0.0,
3156886,Quebec's separatist proposal,0.25,
3156902,Idi Amin's visit to Canada,0.25,
3156908,destruction of solicitor general's records,0.0,
3156911,destruction of 1971 and 1972 reports,0.0,
3156958,parliamentary privilege and police surveillance,0.25,
3157005,election of opposition member to chair Public Accounts Committee,0.25,
3157012,parliamentary control of public spending,0.25,
3157036,point of order regarding whip's actions,0.75,
3157065,order of business,0.75,
3157132,income tax exemptions for churches,0.25,
3157166,compliance with regulations,0.25,
3157181,Minister of Finance's absence,0.25,
3157185,judicial appointments,0.25,
3157216,amendment to sexual offences law,0.25,
3157274,official languages in public notices,0.0,
3157288,"Montreal social, cultural, and economic study funding",0.0,
3157297,unemployment statistics investigators,0.25,
3157303,unanswered questions on order paper,0.75,
3157335,duties of deputy minister,0.25,
3157343,misleading the House,0.75,
3157474,regional economic expansion and infrastructure,0.1,
3157500,National Research Council discrimination allegations,0.5,
3157559,foreign borrowing and dollar reserves,0.25,
3157569,Ontario government trade figures,0.25,
3157582,business failures in Canada,0.0,
3157587,Canadian Wheat Board demurrage charges,0.25,
3157597,jobs lost in manufacturing industry,0.0,
3157610,tariff reductions and GATT negotiations,0.0,
3157621,Canadian Wheat Board sales and production,0.0,
3157624,grain storage facilities at Prince Rupert,0.0,
3157627,wheat producers' dollar exchange rate losses,0.0,
3157646,suspension of National Revenue circular 78-3,0.0,
3157692,parliamentary privilege and candidate surveillance,0.5,
3157697,parliamentary surveillance of candidates,0.5,
3157700,parliamentary privilege and electronic surveillance,0.5,
3157713,right to work legislation,0.0,
3157734,aircraft movements at Dorval Airport,0.25,
3157757,amendments to the Transportation Act,0.25,
3157793,consultations on criminal code bill,0.0,
3157893,Canadian dollar and fisheries business,0.0,
3157900,Petro-Canada purchase of Atlantic Richfield,0.0,
3157918,misinformation on surreptitious entries,0.5,
3157937,implementation of Canada Labour Code amendment,0.0,
3157943,housing for low income Canadians,0.0,
3157949,surreptitious entries by Solicitor General,0.25,
3157951,RCMP surreptitious entries and charges,0.25,
3157978,fingerprinting of foreign entertainers,0.25,
3157982,entertainer entry and criminal suspicion,0.0,
3157992,Solicitor General misleading the House,0.75,
3158014,Department of Public Works expenditures in Fraser Valley East,0.0,
3158034,inequities in social policy for elderly Canadians,0.0,
3158054,pension inequities for women,0.25,
3158093,government credibility and wage freezes,0.25,
3158146,senior citizens' benefit plans,0.25,
3158180,government borrowing and currency policy,0.25,
3158209,economic situation and government responsibility,0.25,
3158226,manpower and employment funding,0.25,
3158290,Federal Business Development Bank loan applications,0.0,
3158301,GATT commitments renegotiation,0.25,
3158302,Tariff Board report and Geneva trade talks,0.25,
3158313,shoemaker training program,0.0,
3158338,tabling of correspondence,0.75,
3158402,Post Office Department management report,0.0,
3158453,adjournment of the House,1.0,
3158464,Namibia negotiations and South African invasion of Angola,0.0,
3158515,political activities of charitable organizations,0.25,
3158550,Law Reform Commission working paper,0.25,
3158579,minister's spending figures,0.25,
3158584,veterans pensions legislation,0.25,
3158602,deaths and hospital admissions due to cold,0.0,
3158616,Crown corporation accountability and railway freight rates,0.5,
3158634,railway act and transportation policy,0.25,
3158684,Canada's relations with Commonwealth Caribbean,0.0,
3158710,CN Marine ferry service cutbacks,0.75,
3158751,Canada-US fishing treaty access,0.0,
3158759,KCIA activities and refugee status of vice-consul,0.25,
3158765,retrieval of moneys for sports projects,0.0,
3158806,tar sands and oil production incentives,0.0,
3158829,reciprocal fishing interim arrangements,0.0,
3158834,Namibia independence settlement,0.0,
3158835,South Africa and South West Africa People's Organization,0.0,
3158841,Canada's nuclear policy and NATO,0.25,
3158842,parliamentary greetings,0.75,
3158856,Probucol drug approval for cholesterol reduction,0.0,
3158859,Canada Student Loans Programme default ratios,0.0,
3158873,Royal Canadian Mint numismatic coin programs,0.0,
3158919,unemployment insurance as social assistance,0.25,
3158956,Railway Act and CN debt,0.5,
3158964,ministerial attendance in the house,0.75,
3158966,Minister of Transport's absence,0.75,
3158977,railway container freight rates,0.25,
3159043,federal-provincial fisheries policy,0.25,
3159061,Canada-US halibut fishing dispute,0.0,
3159077,manufacturing industry job losses,0.0,
3159100,industrial machinery and equipment imports,0.0,
3159104,Ford vehicle safety recall in Canada,0.0,
3159162,pensions for disabled veterans,0.0,
3159165,veterans affairs legislation,0.0,
3159187,Justice Department expenditures,0.0,
3159246,parliamentary adjournment and election timing,0.75,
3159249,trans-Canada highway funding in Newfoundland,0.5,
3159253,Newfoundland transportation commission and member illness,0.25,
3159263,election timing,0.75,
3159373,unclear,0.75,
3159406,Anti-Inflation Board salary rollback,0.0,
3159413,Prime Minister's leadership decision,0.25,
3159427,protection for Canadian authors,0.0,
3159467,order of business for government bills,0.75,
3159562,federal-provincial fisheries jurisdiction,0.25,
3159565,federal-provincial conflict over fisheries management,0.25,
3159581,Canada-US fishing rights and boundary dispute,0.25,
3159647,construction of Selkirk penitentiary,0.5,
3159682,supply day arrangements,0.5,
3159691,oil and gas price increases,0.25,
3159695,oil and gas price increase impact,0.25,
3159709,information sharing with US justice department,0.25,
3159714,satellite technology for CBC services,0.0,
3159724,federal assistance for British Columbia rail lines,0.25,
3159731,small business incentive program,0.25,
3159740,election official fees,0.0,
3159780,social services and rehabilitation legislation,0.0,
3159844,children's rights and societal responsibility,0.0,
3159846,congratulations on past initiatives,0.75,
3159932,federal-provincial fiscal arrangements,0.25,
3159958,transportation accident investigation report,0.25,
3159970,stalling on coroner's request,0.25,
3159979,judicial decisions and parliamentary rights,0.5,
3160003,ministerial accountability for waste,0.25,
3160060,CMHC contract employees' pay,0.0,
3160062,regional economic expansion incentives,0.0,
3160101,accountability of the National Capital Commission,0.25,
3160122,GATT negotiations and Canadian trade policy,0.25,
3160127,Canadian trade with China and company ownership,0.25,
3160138,Prime Minister's creed and opposition to public opinion,0.5,
3160215,federal income tax reduction for Quebec,0.0,
3160242,Canadian trade balance and economy,0.0,
3160313,unparliamentary language and member eviction,1.0,
3160332,restoration of question period,0.75,
3160346,question period procedure,0.75,
3160352,food self-sufficiency in Canada,0.0,
3160353,trade policy and beef imports,0.25,
3160424,small business policy and corporate concentration,0.1,
3160448,support for small business and R&D tax incentives,0.0,
3160501,sales tax rebate formula,0.25,
3160519,federal-provincial tax sharing,0.0,
3160545,manufacturers' tax reduction proposal,0.25,
3160561,federal-provincial sales tax policy,0.25,
3160576,federal income tax cuts and provincial increases,0.25,
3160583,provincial tax collection agreements,0.0,
3160686,ways and means motion and tax measure precedents,0.5,
3160711,federal-provincial fiscal arrangements,0.25,
3160840,government contract tendering practices,0.0,
3160862,federal compensation for atlantic provinces,0.25,
3160863,provincial finance and budget,0.25,
3160866,response to budget proposal,0.25,
3160884,fisheries department legislation,0.25,
3160926,federal-provincial relations,0.25,
3160959,uranium mining industry history,0.0,
3160981,uranium cartel and Combines Investigation Act,0.25,
3160987,Atomic Energy Control Board and Combines Investigation Act,0.1,
3161069,housing and community services agreements,0.0,
3161100,federal aid for alberta heavy oil development,0.0,
3161134,tax status of charitable organizations,0.25,
3161157,sewage treatment plant redesign,0.0,
3161166,US inquiry into Gulf Oil cartel,0.0,
3161224,public service employment and transfers,0.25,
3161254,youth unemployment and job creation programs,0.25,
